Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Actual Transit days,Delayed Flag,Cost per mille,Cost per Kg,Cost Efficiency,Weight Category,Distance Category
SH10146,Warehouse_BOS,Portland,USPS,2023-08-12,2023-08-17,23.7,,Delivered,1459,5,5.0,0,,,,Heavy,Cross-country
SH10147,Warehouse_ATL,San Francisco,UPS,2023-07-14,2023-07-19,66.8,336.2,Delivered,2262,5,5.0,0,0.14862953138815208,5.032934131736527,67.24,Very Heavy,International
SH10148,Warehouse_NYC,Minneapolis,Amazon Logistics,2023-07-25,2023-07-31,25.8,258.31,Delivered,2078,6,6.0,0,0.1243070259865255,10.012015503875968,43.05166666666667,Heavy,International
SH10149,Warehouse_LA,New York,DHL,2023-05-22,2023-06-07,38.2,151.35,Lost,775,3,16.0,0,0.19529032258064516,3.9620418848167533,9.459375,Heavy,Regional
SH10150,Warehouse_SF,Phoenix,LaserShip,2023-05-27,2023-06-01,11.6,278.85,Delivered,2080,5,5.0,0,0.1340625,24.038793103448278,55.77,Medium,International
SH10151,Warehouse_ATL,San Francisco,UPS,2023-11-15,2023-11-30,21.8,123.4,Delayed,573,2,15.0,1,0.21535776614310648,5.660550458715597,8.226666666666667,Heavy,Regional
SH10152,Warehouse_HOU,Seattle,FedEx,2023-03-30,2023-04-02,11.5,167.08,Delivered,1125,3,3.0,0,0.14851555555555557,14.528695652173914,55.693333333333335,Medium,Cross-country
SH10153,Warehouse_MIA,Chicago,LaserShip,2023-11-02,2023-11-17,45.0,118.74,Delayed,382,5,15.0,1,0.3108376963350785,2.6386666666666665,7.9159999999999995,Heavy,Regional
SH10154,Warehouse_MIA,Minneapolis,DHL,2023-05-15,,55.3,362.11,Delivered,2192,6,,0,0.16519616788321168,6.548101265822785,,Very Heavy,International
SH10155,Warehouse_SF,Seattle,USPS,2023-07-22,2023-07-27,12.2,278.15,Delivered,2161,5,5.0,0,0.12871355853771402,22.799180327868854,55.629999999999995,Medium,International
SH10156,Warehouse_LA,New York,FedEx,2023-03-07,2023-03-12,54.9,332.76,Delivered,2244,5,5.0,0,0.14828877005347593,6.06120218579235,66.55199999999999,Very Heavy,International
SH10157,Warehouse_SEA,Seattle,LaserShip,2023-05-04,2023-05-06,11.9,83.93,Delivered,561,2,2.0,0,0.14960784313725492,7.052941176470589,41.965,Medium,Regional
SH10158,Warehouse_NYC,Phoenix,Amazon Logistics,2023-12-07,2023-12-09,11.5,69.7,Delivered,388,2,2.0,0,0.17963917525773196,6.060869565217391,34.85,Medium,Regional
SH10159,Warehouse_HOU,Portland,UPS,2023-05-14,2023-05-23,32.2,334.49,Delivered,2453,9,9.0,0,0.13635955972278843,10.387888198757762,37.16555555555556,Heavy,International
SH10160,Warehouse_LA,Atlanta,UPS,2023-11-12,2023-11-16,22.1,169.82,Delivered,821,4,4.0,0,0.20684531059683312,7.684162895927601,42.455,Heavy,Regional
SH10161,Warehouse_HOU,Chicago,LaserShip,2023-09-19,2023-09-23,23.8,206.9,Delivered,1566,4,4.0,0,0.13212005108556832,8.693277310924369,51.725,Heavy,Cross-country
SH10162,Warehouse_BOS,Houston,USPS,2023-03-14,2023-03-16,22.1,79.13,Delivered,465,2,2.0,0,0.17017204301075267,3.580542986425339,39.565,Heavy,Regional
SH10163,Warehouse_CHI,Miami,Amazon Logistics,2023-10-17,2023-10-21,19.7,196.56,Delivered,1350,4,4.0,0,0.1456,9.97766497461929,49.14,Medium,Cross-country
SH10164,Warehouse_CHI,Atlanta,USPS,2023-09-19,2023-09-21,14.6,94.67,Delivered,648,2,2.0,0,0.14609567901234569,6.484246575342466,47.335,Medium,Regional
SH10165,Warehouse_LA,Denver,OnTrac,2023-11-19,2023-11-21,23.3,117.91,Delivered,586,2,2.0,0,0.20121160409556313,5.060515021459227,58.955,Heavy,Regional
SH10166,Warehouse_SEA,Minneapolis,FedEx,2023-05-06,2023-05-11,20.2,309.57,Delivered,1964,5,5.0,0,0.15762219959266802,15.325247524752475,61.914,Heavy,Cross-country
SH10167,Warehouse_LA,Miami,UPS,2023-08-23,2023-08-25,5.7,24.11,Delivered,143,2,2.0,0,0.1686013986013986,4.229824561403508,12.055,Medium,Local
SH10168,Warehouse_CHI,Houston,Amazon Logistics,2023-07-25,2023-07-29,7.5,157.13,Delivered,1262,4,4.0,0,0.12450871632329635,20.950666666666667,39.2825,Medium,Cross-country
SH10169,Warehouse_DEN,Phoenix,FedEx,2023-09-01,2023-09-06,84.2,414.53,Delivered,2302,5,5.0,0,0.18007384882710686,4.923159144893111,82.90599999999999,Very Heavy,International
SH10170,Warehouse_MIA,Atlanta,USPS,2023-09-25,2023-09-28,18.2,103.05,Delivered,679,3,3.0,0,0.15176730486008835,5.662087912087912,34.35,Medium,Regional
SH10171,Warehouse_LA,Chicago,Amazon Logistics,2023-09-15,2023-09-17,12.9,114.88,Delivered,755,2,2.0,0,0.15215894039735098,8.905426356589146,57.44,Medium,Regional
SH10172,Warehouse_SEA,New York,Amazon Logistics,2023-04-23,2023-05-01,35.1,272.06,Delivered,2056,8,8.0,0,0.1323249027237354,7.750997150997151,34.0075,Heavy,International
SH10173,Warehouse_MIA,Detroit,UPS,2023-07-28,2023-08-01,6.6,156.36,In Transit,1222,4,4.0,0,0.1279541734860884,23.690909090909095,39.09,Medium,Cross-country
SH10174,Warehouse_LA,Houston,FedEx,2023-01-05,2023-01-23,11.5,244.22,Delayed,1814,8,18.0,1,0.13463065049614112,21.236521739130435,13.567777777777778,Medium,Cross-country
SH10175,Warehouse_MIA,Minneapolis,USPS,2023-07-19,2023-07-25,11.6,184.5,Delivered,1454,6,6.0,0,0.12689133425034388,15.905172413793103,30.75,Medium,Cross-country
SH10176,Warehouse_NYC,Miami,USPS,2023-06-17,2023-06-19,105.0,180.26,Returned,543,2,2.0,0,0.33197053406998156,1.7167619047619047,90.13,Very Heavy,Regional
SH10177,Warehouse_BOS,Atlanta,DHL,2023-07-30,2023-08-02,13.8,167.23,Delivered,1142,3,3.0,0,0.14643607705779332,12.118115942028984,55.74333333333333,Medium,Cross-country
SH10178,Warehouse_MIA,Portland,FedEx,2023-06-07,2023-06-10,14.1,137.25,Delivered,810,3,3.0,0,0.16944444444444445,9.73404255319149,45.75,Medium,Regional
SH10179,Warehouse_CHI,Portland,Amazon Logistics,2023-08-14,2023-08-27,30.3,154.16,Delayed,1081,3,13.0,1,0.1426086956521739,5.087788778877887,11.858461538461539,Heavy,Cross-country
SH10180,Warehouse_DEN,Phoenix,Amazon Logistics,2023-01-21,2023-01-22,19.4,40.24,Delivered,152,1,1.0,0,0.26473684210526316,2.0742268041237115,40.24,Medium,Local
SH10181,Warehouse_NYC,Phoenix,DHL,2023-09-15,2023-09-20,10.0,156.13,Delivered,1120,5,5.0,0,0.13940178571428571,15.613,31.226,Medium,Cross-country
SH10182,Warehouse_SEA,Portland,Amazon Logistics,2023-01-01,2023-01-10,22.8,319.99,Delivered,2327,9,9.0,0,0.1375118177911474,14.034649122807018,35.55444444444444,Heavy,International
SH10183,Warehouse_HOU,Dallas,Amazon Logistics,2023-09-24,2023-10-06,7.1,,Delayed,1376,5,12.0,1,,,,Medium,Cross-country
SH10184,Warehouse_SF,Houston,Amazon Logistics,2023-11-25,2023-11-30,17.5,347.71,Delivered,2380,5,5.0,0,0.14609663865546219,19.869142857142855,69.542,Medium,International
SH10185,Warehouse_LA,Minneapolis,LaserShip,2023-09-20,2023-09-24,25.6,108.01,Delivered,694,4,4.0,0,0.15563400576368877,4.219140625,27.0025,Heavy,Regional
SH10186,Warehouse_HOU,New York,FedEx,2023-07-04,2023-07-08,19.6,261.42,Delivered,1791,4,4.0,0,0.14596314907872698,13.337755102040816,65.355,Medium,Cross-country
SH10187,Warehouse_LA,New York,OnTrac,2023-04-30,2023-05-02,15.7,67.25,Delivered,411,2,2.0,0,0.16362530413625304,4.28343949044586,33.625,Medium,Regional
SH10188,Warehouse_SEA,San Francisco,OnTrac,2023-12-20,2023-12-26,7.5,158.02,Delivered,1073,6,6.0,0,0.14726933830382108,21.069333333333336,26.33666666666667,Medium,Cross-country
SH10189,Warehouse_MIA,Minneapolis,FedEx,2023-07-29,2023-08-02,23.5,261.49,Delivered,1634,4,4.0,0,0.16003059975520195,11.127234042553193,65.3725,Heavy,Cross-country
SH10190,Warehouse_BOS,San Francisco,USPS,2023-02-19,2023-02-25,4.5,277.56,Delivered,2411,6,6.0,0,0.11512235586893406,61.68,46.26,Light,International
SH10191,Warehouse_SEA,Detroit,UPS,2023-03-02,2023-03-10,11.9,,Delivered,2481,8,8.0,0,,,,Medium,International
SH10192,Warehouse_SEA,Detroit,FedEx,2023-12-10,2023-12-15,26.5,345.27,Delivered,2052,5,5.0,0,0.16826023391812864,13.029056603773585,69.054,Heavy,International
SH10193,Warehouse_NYC,Dallas,LaserShip,2023-11-06,2023-11-14,12.8,378.16,Delivered,2465,8,8.0,0,0.15341176470588236,29.54375,47.27,Medium,International
SH10194,Warehouse_LA,Chicago,DHL,2023-02-19,2023-02-24,29.3,206.8,Delivered,1213,5,5.0,0,0.17048639736191262,7.0580204778157,41.36,Heavy,Cross-country
SH10195,Warehouse_LA,Houston,LaserShip,2023-05-14,2023-05-18,15.5,174.55,Delivered,1247,4,4.0,0,0.13997594226142743,11.261290322580646,43.6375,Medium,Cross-country
SH10196,Warehouse_SF,New York,OnTrac,2023-10-16,2023-10-22,19.0,321.04,Lost,2278,6,6.0,0,0.14093064091308166,16.896842105263158,53.50666666666667,Medium,International
SH10197,Warehouse_BOS,San Francisco,USPS,2023-05-30,2023-06-07,15.3,300.44,Delayed,2406,7,8.0,1,0.12487115544472153,19.63660130718954,37.555,Medium,International
SH10198,Warehouse_BOS,Denver,UPS,2023-07-15,2023-07-19,4.2,208.73,Delivered,1596,4,4.0,0,0.1307832080200501,49.69761904761904,52.1825,Light,Cross-country
SH10199,Warehouse_HOU,San Francisco,OnTrac,2023-01-31,2023-02-03,20.1,169.98,Delivered,1108,3,3.0,0,0.1534115523465704,8.456716417910446,56.66,Heavy,Cross-country
SH10200,Warehouse_LA,Portland,LaserShip,2023-12-28,2024-01-03,9.6,195.3,Delivered,1380,6,6.0,0,0.14152173913043478,20.343750000000004,32.550000000000004,Medium,Cross-country
SH10201,Warehouse_DEN,Dallas,UPS,2023-03-28,2023-04-02,5.3,197.9,Delivered,1605,5,5.0,0,0.12330218068535825,37.339622641509436,39.58,Medium,Cross-country
SH10202,Warehouse_LA,Atlanta,USPS,2023-12-09,2023-12-23,10.8,232.88,Delayed,1504,4,14.0,1,0.15484042553191488,21.56296296296296,16.634285714285713,Medium,Cross-country
SH10203,Warehouse_SF,Boston,DHL,2023-01-31,2023-02-05,61.1,350.67,Delivered,2138,5,5.0,0,0.1640177736202058,5.739279869067103,70.134,Very Heavy,International
SH10204,Warehouse_HOU,New York,OnTrac,2023-09-16,2023-09-28,20.1,112.36,Delayed,754,3,12.0,1,0.1490185676392573,5.590049751243781,9.363333333333333,Heavy,Regional
SH10205,Warehouse_NYC,Los Angeles,USPS,2023-03-16,,27.9,65.87,Delivered,320,2,,0,0.20584375000000002,2.360931899641577,,Heavy,Regional
SH10206,Warehouse_LA,Houston,LaserShip,2023-03-16,2023-03-20,22.8,242.14,Delivered,1657,4,4.0,0,0.1461315630657815,10.62017543859649,60.535,Heavy,Cross-country
SH10207,Warehouse_MIA,Detroit,DHL,2023-11-03,2023-11-07,14.7,285.59,Delivered,1423,4,4.0,0,0.200695713281799,19.427891156462586,71.3975,Medium,Cross-country
SH10208,Warehouse_LA,Seattle,FedEx,2023-09-12,2023-09-17,32.1,193.72,Delivered,1135,5,5.0,0,0.1706784140969163,6.034890965732087,38.744,Heavy,Cross-country
SH10209,Warehouse_BOS,Phoenix,DHL,2023-05-18,2023-06-04,8.7,121.73,Delayed,737,4,17.0,1,0.1651696065128901,13.991954022988507,7.160588235294118,Medium,Regional
SH10210,Warehouse_BOS,Detroit,DHL,2023-10-25,2023-10-27,33.7,162.31,Delivered,796,2,2.0,0,0.2039070351758794,4.816320474777448,81.155,Heavy,Regional
SH10211,Warehouse_CHI,Chicago,FedEx,2023-12-15,2023-12-17,28.8,96.12,Delivered,308,2,2.0,0,0.31207792207792207,3.3375,48.06,Heavy,Regional
SH10212,Warehouse_HOU,San Francisco,FedEx,2023-12-15,2023-12-20,9.1,125.92,Returned,787,5,5.0,0,0.16,13.837362637362638,25.184,Medium,Regional
SH10213,Warehouse_ATL,Denver,Amazon Logistics,2023-08-28,2023-09-05,28.5,284.4,Delivered,2074,8,8.0,0,0.13712632594021215,9.978947368421052,35.55,Heavy,International
SH10214,Warehouse_HOU,Chicago,DHL,2023-09-22,2023-09-27,88.0,297.28,Delivered,1145,5,5.0,0,0.25963318777292577,3.378181818181818,59.455999999999996,Very Heavy,Cross-country
SH10215,Warehouse_DEN,Minneapolis,OnTrac,2023-06-07,2023-06-12,21.9,,Delivered,1719,5,5.0,0,,,,Heavy,Cross-country
SH10216,Warehouse_NYC,Los Angeles,USPS,2023-08-04,2023-08-09,24.1,141.81,Delivered,1082,5,5.0,0,0.13106284658040665,5.884232365145228,28.362000000000002,Heavy,Cross-country
SH10217,Warehouse_ATL,Dallas,FedEx,2023-12-23,2023-12-26,11.9,192.63,Delivered,1204,3,3.0,0,0.15999169435215946,16.18739495798319,64.21,Medium,Cross-country
SH10218,Warehouse_HOU,Denver,LaserShip,2023-09-04,2023-09-07,17.9,133.27,Delivered,1030,3,3.0,0,0.12938834951456313,7.445251396648046,44.42333333333334,Medium,Cross-country
SH10219,Warehouse_BOS,Dallas,Amazon Logistics,2023-05-18,2023-05-20,38.1,120.04,Delivered,603,2,2.0,0,0.19907131011608625,3.150656167979003,60.02,Heavy,Regional
SH10220,Warehouse_ATL,Boston,UPS,2023-07-14,2023-07-19,4.9,203.03,Delivered,1660,5,5.0,0,0.12230722891566265,41.43469387755102,40.606,Light,Cross-country
SH10221,Warehouse_CHI,Chicago,FedEx,2023-09-06,2023-09-09,86.2,210.89,Delivered,862,3,3.0,0,0.2446519721577726,2.446519721577726,70.29666666666667,Very Heavy,Regional
SH10222,Warehouse_CHI,Dallas,UPS,2023-06-28,2023-07-03,12.6,176.77,Delivered,1322,5,5.0,0,0.13371406959152798,14.02936507936508,35.354,Medium,Cross-country
SH10223,Warehouse_HOU,Denver,UPS,2023-06-19,2023-06-22,33.8,161.45,Delivered,1030,3,3.0,0,0.15674757281553398,4.7766272189349115,53.81666666666666,Heavy,Cross-country
SH10224,Warehouse_MIA,Minneapolis,FedEx,2023-04-28,2023-05-07,14.1,87.12,Delayed,573,3,9.0,1,0.15204188481675393,6.17872340425532,9.68,Medium,Regional
SH10225,Warehouse_BOS,Portland,Amazon Logistics,2023-09-13,2023-09-18,19.3,98.54,Delayed,585,1,5.0,1,0.16844444444444445,5.105699481865285,19.708000000000002,Medium,Regional
SH10226,Warehouse_HOU,Phoenix,USPS,2023-12-10,2023-12-13,16.6,219.37,Delivered,1469,3,3.0,0,0.14933287950987068,13.215060240963854,73.12333333333333,Medium,Cross-country
SH10227,Warehouse_SEA,New York,OnTrac,2023-11-29,2023-12-05,16.1,161.74,Delivered,1053,6,6.0,0,0.15359924026590693,10.045962732919254,26.956666666666667,Medium,Cross-country
SH10228,Warehouse_SEA,Boston,DHL,2023-05-11,2023-05-14,10.8,188.69,In Transit,1329,3,3.0,0,0.14197893152746427,17.471296296296295,62.89666666666667,Medium,Cross-country
SH10229,Warehouse_DEN,Portland,Amazon Logistics,2023-03-13,2023-03-14,8.8,27.23,Delivered,156,1,1.0,0,0.17455128205128206,3.0943181818181817,27.23,Medium,Local
SH10230,Warehouse_BOS,Portland,Amazon Logistics,2023-03-01,2023-03-06,12.1,247.5,Delayed,1760,4,5.0,1,0.140625,20.454545454545457,49.5,Medium,Cross-country
SH10231,Warehouse_CHI,Detroit,FedEx,2023-08-30,2023-09-12,19.8,63.39,Delayed,283,2,13.0,1,0.22399293286219082,3.2015151515151516,4.876153846153846,Medium,Local
SH10232,Warehouse_HOU,Houston,OnTrac,2023-12-24,2023-12-27,22.2,81.13,Delivered,397,3,3.0,0,0.20435768261964735,3.6545045045045046,27.043333333333333,Heavy,Regional
SH10233,Warehouse_ATL,Los Angeles,Amazon Logistics,2023-08-12,2023-08-16,18.5,109.5,Delivered,816,4,4.0,0,0.13419117647058823,5.918918918918919,27.375,Medium,Regional
SH10234,Warehouse_HOU,Los Angeles,LaserShip,2023-04-28,2023-05-01,10.0,96.03,Returned,715,3,3.0,0,0.13430769230769232,9.603,32.01,Medium,Regional
SH10235,Warehouse_NYC,Phoenix,UPS,2023-05-24,2023-05-28,25.9,285.87,Delivered,1956,4,4.0,0,0.14615030674846627,11.037451737451738,71.4675,Heavy,Cross-country
SH10236,Warehouse_BOS,Chicago,Amazon Logistics,2023-07-30,2023-08-04,22.8,277.9,Delivered,2187,5,5.0,0,0.12706904435299496,12.188596491228068,55.58,Heavy,International
SH10237,Warehouse_NYC,Seattle,USPS,2023-09-14,2023-09-20,85.5,345.35,Delivered,2172,6,6.0,0,0.15900092081031308,4.039181286549708,57.55833333333334,Very Heavy,International
SH10238,Warehouse_MIA,Denver,OnTrac,2023-08-25,2023-08-28,31.8,125.07,Delivered,816,3,3.0,0,0.1532720588235294,3.933018867924528,41.69,Heavy,Regional
SH10239,Warehouse_LA,Atlanta,DHL,2023-06-30,2023-07-07,3.1,185.13,Delivered,1236,7,7.0,0,0.14978155339805824,59.71935483870968,26.447142857142858,Light,Cross-country
SH10240,Warehouse_SF,New York,Amazon Logistics,2023-06-24,2023-06-29,54.9,319.88,Delivered,1902,5,5.0,0,0.16818086225026288,5.826593806921676,63.976,Very Heavy,Cross-country
SH10241,Warehouse_SEA,Denver,DHL,2023-10-11,2023-10-15,17.6,167.63,Delivered,1038,4,4.0,0,0.1614932562620424,9.524431818181817,41.9075,Medium,Cross-country
SH10242,Warehouse_SEA,Houston,LaserShip,2023-05-24,2023-05-28,8.7,188.16,Delivered,1590,4,4.0,0,0.11833962264150943,21.627586206896552,47.04,Medium,Cross-country
SH10243,Warehouse_ATL,Chicago,DHL,2023-08-12,2023-08-17,11.8,92.57,In Transit,590,5,5.0,0,0.15689830508474575,7.8449152542372875,18.514,Medium,Regional
SH10244,Warehouse_HOU,Houston,LaserShip,2023-04-03,2023-04-07,44.0,167.48,Delivered,1105,4,4.0,0,0.1515656108597285,3.806363636363636,41.87,Heavy,Cross-country
SH10245,Warehouse_MIA,Minneapolis,USPS,2023-02-17,2023-02-20,16.7,152.32,Delivered,1153,3,3.0,0,0.13210754553339116,9.120958083832335,50.77333333333333,Medium,Cross-country
SH10246,Warehouse_LA,Minneapolis,USPS,2023-03-20,2023-03-23,21.9,167.58,Delivered,1124,3,3.0,0,0.14909252669039147,7.652054794520549,55.86000000000001,Heavy,Cross-country
SH10247,Warehouse_LA,New York,LaserShip,2023-02-28,2023-03-05,3.6,230.21,Delivered,2074,5,5.0,0,0.11099807135969142,63.94722222222222,46.042,Light,International
SH10248,Warehouse_HOU,Seattle,UPS,2023-12-28,2023-12-30,32.7,97.49,Delivered,302,2,2.0,0,0.32281456953642385,2.981345565749235,48.745,Heavy,Regional
SH10249,Warehouse_DEN,Chicago,USPS,2023-11-03,2023-11-08,13.6,316.04,Delivered,2073,5,5.0,0,0.1524553786782441,23.23823529411765,63.208000000000006,Medium,International
SH10250,Warehouse_NYC,Portland,Amazon Logistics,2023-02-26,2023-01-27,5.5,259.45,Delivered,2132,7,-30.0,0,0.12169324577861163,47.17272727272727,-8.648333333333333,Medium,International
SH10251,Warehouse_BOS,Chicago,Amazon Logistics,2023-03-02,2023-03-05,27.5,111.16,Delivered,569,3,3.0,0,0.1953602811950791,4.042181818181818,37.053333333333335,Heavy,Regional
SH10252,Warehouse_BOS,Los Angeles,UPS,2023-11-11,2023-11-16,21.5,437.58,Delivered,2433,5,5.0,0,0.17985203452527743,20.35255813953488,87.51599999999999,Heavy,International
SH10253,Warehouse_ATL,Denver,LaserShip,2023-01-15,2023-01-17,24.8,110.65,Delivered,677,2,2.0,0,0.1634416543574594,4.461693548387097,55.325,Heavy,Regional
SH10254,Warehouse_BOS,Portland,LaserShip,2023-02-27,2023-03-05,11.2,324.52,In Transit,2379,6,6.0,0,0.1364102564102564,28.975,54.086666666666666,Medium,International
SH10255,Warehouse_LA,Denver,UPS,2023-11-11,2023-11-16,17.9,191.48,Delivered,984,5,5.0,0,0.19459349593495934,10.697206703910615,38.296,Medium,Regional
SH10256,Warehouse_DEN,Miami,DHL,2023-05-19,2023-05-22,34.9,102.14,Delivered,420,3,3.0,0,0.24319047619047618,2.9266475644699144,34.04666666666667,Heavy,Regional
SH10257,Warehouse_MIA,Dallas,FedEx,2023-02-28,2023-03-01,27.1,79.46,Delivered,338,1,1.0,0,0.2350887573964497,2.93210332103321,79.46,Heavy,Regional
SH10258,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-09-16,2023-09-29,46.8,105.98,Delayed,410,2,13.0,1,0.2584878048780488,2.264529914529915,8.152307692307692,Heavy,Regional
SH10259,Warehouse_LA,Minneapolis,UPS,2023-05-27,2023-06-01,10.4,204.87,Delivered,1486,5,5.0,0,0.13786675639300136,19.69903846153846,40.974000000000004,Medium,Cross-country
SH10260,Warehouse_MIA,San Francisco,UPS,2023-07-05,,14.6,358.31,Delayed,2492,6,,1,0.1437841091492777,24.541780821917808,,Medium,International
SH10261,Warehouse_HOU,Detroit,DHL,2023-12-24,2023-12-28,39.2,159.9,Delivered,605,4,4.0,0,0.264297520661157,4.079081632653061,39.975,Heavy,Regional
SH10262,Warehouse_LA,Phoenix,USPS,2023-03-13,2023-03-16,10.0,,Delivered,373,3,3.0,0,,,,Medium,Regional
SH10263,Warehouse_DEN,Portland,FedEx,2023-08-31,2023-09-01,8.6,34.32,Delivered,165,1,1.0,0,0.208,3.990697674418605,34.32,Medium,Local
SH10264,Warehouse_LA,Dallas,UPS,2023-01-11,2023-01-15,10.9,191.54,Delivered,1435,4,4.0,0,0.1334773519163763,17.57247706422018,47.885,Medium,Cross-country
SH10265,Warehouse_SF,Detroit,USPS,2023-01-11,2023-01-14,35.3,102.36,Delivered,533,3,3.0,0,0.1920450281425891,2.8997167138810203,34.12,Heavy,Regional
SH10266,Warehouse_BOS,Phoenix,Amazon Logistics,2023-11-29,2023-12-05,40.9,224.12,Delivered,1122,6,6.0,0,0.1997504456327986,5.479706601466993,37.35333333333333,Heavy,Cross-country
SH10267,Warehouse_ATL,Minneapolis,DHL,2023-07-22,2023-07-23,22.4,70.43,Delivered,263,1,1.0,0,0.26779467680608365,3.144196428571429,70.43,Heavy,Local
SH10268,Warehouse_DEN,Miami,Amazon Logistics,2023-11-14,2023-11-19,8.7,202.52,Delivered,1348,5,5.0,0,0.1502373887240356,23.278160919540234,40.504000000000005,Medium,Cross-country
SH10269,Warehouse_SF,Atlanta,USPS,2023-11-28,2023-12-01,10.9,55.96,In Transit,340,3,3.0,0,0.16458823529411765,5.13394495412844,18.653333333333332,Medium,Regional
SH10270,Warehouse_DEN,Phoenix,FedEx,2023-01-18,2023-01-21,4.9,27.41,Delivered,159,3,3.0,0,0.17238993710691825,5.593877551020408,9.136666666666667,Light,Local
SH10271,Warehouse_BOS,Chicago,FedEx,2023-01-21,2023-01-26,45.1,322.54,Delivered,2054,5,5.0,0,0.15703018500486857,7.151662971175167,64.50800000000001,Heavy,International
SH10272,Warehouse_SEA,Chicago,Amazon Logistics,2023-03-27,2023-03-28,24.8,66.9,In Transit,274,1,1.0,0,0.24416058394160586,2.6975806451612905,66.9,Heavy,Local
SH10273,Warehouse_CHI,Miami,LaserShip,2023-01-04,2023-01-08,26.5,,Delivered,1350,4,4.0,0,,,,Heavy,Cross-country
SH10274,Warehouse_LA,Miami,LaserShip,2023-03-15,2023-03-20,13.4,,Delivered,916,5,5.0,0,,,,Medium,Regional
SH10275,Warehouse_LA,New York,LaserShip,2023-04-16,2023-04-18,25.3,107.88,In Transit,742,2,2.0,0,0.14539083557951482,4.264031620553359,53.94,Heavy,Regional
SH10276,Warehouse_ATL,Dallas,FedEx,2023-08-18,2023-08-24,18.0,305.41,Delivered,2218,6,6.0,0,0.1376961226330027,16.967222222222222,50.90166666666667,Medium,International
SH10277,Warehouse_DEN,Phoenix,OnTrac,2023-03-12,2023-03-17,8.2,248.9,Delivered,1857,5,5.0,0,0.1340333871836295,30.353658536585368,49.78,Medium,Cross-country
SH10278,Warehouse_LA,Los Angeles,OnTrac,2023-09-02,2023-09-08,9.6,242.9,Delivered,2001,6,6.0,0,0.12138930534732634,25.302083333333336,40.483333333333334,Medium,International
SH10279,Warehouse_SF,Minneapolis,USPS,2023-10-19,2023-10-20,37.7,77.3,Delivered,293,1,1.0,0,0.2638225255972696,2.050397877984085,77.3,Heavy,Local
SH10280,Warehouse_SEA,Dallas,OnTrac,2023-10-22,2023-10-26,20.1,209.94,Delivered,1401,4,4.0,0,0.14985010706638116,10.444776119402984,52.485,Heavy,Cross-country
